hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
5-6,143,2283,0,0,0,0,23388,8435,0,0,0,0,0,0,0,0,0,0,293,2898,0,0
6-7,0,0,0,0,26,1857,160,3611,50,4166,0,0,3,333,6,600,0,0,0,0,0,0
7-8,0,0,0,0,0,0,1134,4920,0,0,38,4222,0,0,0,0,0,0,0,0,0,0
8-9,3,272,35,1093,50,2777,2053,4860,43,4777,190,5588,15,1363,42,4200,43,1708,9,900,0,0
9-10,0,0,0,0,0,0,151,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11,0,0,0,0,0,0,3026,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12,0,0,0,0,0,0,1534,5363,0,0,0,0,0,0,0,0,0,0,27,510,0,0
12-13,0,0,0,0,0,0,2306,5243,0,0,15,669,0,0,0,0,0,0,0,0,0,0
13-14,0,0,0,0,0,0,618,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-15,0,0,0,0,0,0,21,1000,0,0,0,0,0,0,0,0,0,0,6,600,0,0
16-17,3,272,47,1394,292,2912,0,0,263,6550,364,4926,21,808,188,3398,0,0,0,0,0,0
18-19,0,0,0,0,0,0,842,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-20,0,0,0,0,0,0,1044,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-21,0,0,0,0,0,0,69,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-22,0,0,0,0,0,0,240,4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-23,0,0,0,0,0,0,316,4082,0,0,0,0,0,0,0,0,0,0,3,333,0,0
23-24,0,0,0,0,0,0,285,4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
