hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,161,1302,191,1973,701,2339,260,4225,512,6085,1405,4407,190,1948,980,3828,44002,7104,672,2304,0,0
1-2,12,268,134,1797,301,2274,290,7765,351,3048,526,4973,37,768,209,2682,176,1352,12,314,0,0
2-3,42,370,356,1728,1008,2553,13,1444,968,3801,2012,5823,147,1101,942,3889,4587,3932,63,391,0,0
3-4,42,671,266,1391,2040,2489,423,3403,2599,4152,3712,5322,439,1895,3796,4420,42763,7052,288,1359,0,0
4-5,228,1056,647,1931,3613,3242,2269,5655,4094,5486,5883,7291,667,2446,5050,5750,82838,7886,498,1600,0,0
5-6,1087,1613,1813,2563,11415,3809,27790,6407,11170,7617,15836,8663,1877,3553,12867,6992,400908,10399,1656,2935,0,0
6-7,756,1705,1040,2506,5044,3145,3465,5320,5043,6520,8514,7165,1109,3823,6089,6473,234047,8211,1187,2378,0,0
7-8,2766,3041,1688,2551,12474,3768,9266,5928,10983,7350,18419,8615,2448,4604,18467,7510,651943,10819,3283,4041,0,0
8-9,1849,3032,852,1907,7482,3383,7479,5147,7767,6447,10906,7505,1165,3407,7677,5994,315511,9710,1326,2395,0,0
9-10,1386,2341,1140,2355,9461,3611,6648,5939,9730,6618,13251,7205,1755,3983,14111,7327,398384,10441,1790,3150,0,0
10-11,2754,2841,1393,2270,14888,3951,16147,8596,15887,8116,18518,8378,2336,4804,21368,7994,715355,11276,2481,3498,0,0
11-12,2439,3082,1097,2005,9846,3882,16065,8141,8308,6374,12337,7930,1777,4029,15865,7675,652669,11114,3042,4096,0,0
12-13,5159,4819,530,1700,7653,3850,6042,6521,7251,6416,9492,7634,920,2670,10303,7719,444693,10357,2355,3338,0,0
13-14,1913,3259,792,1977,6463,3572,4882,5636,6042,5599,8687,6607,1259,3139,9095,7003,391891,10513,1383,2718,0,0
14-15,1295,2234,828,2062,5861,3608,4490,5999,5604,5474,8828,8013,1214,2555,8713,6371,305751,9200,1152,2453,0,0
15-16,1553,3381,424,2087,3569,2693,3609,6005,2496,4299,3939,5612,720,2052,6966,6376,398646,8462,1434,2823,0,0
16-17,978,2428,298,1774,3043,2915,2642,5634,2847,4244,2940,4508,362,1431,4523,5341,130627,7299,702,2072,0,0
17-18,1788,2692,411,1253,4291,3264,6220,6760,4053,5100,5157,6792,598,2485,5376,6003,252590,8182,1155,2597,0,0
18-19,1784,2710,541,1697,7928,3542,4438,5270,7936,6442,10567,7486,952,2371,9949,6770,330864,9169,1299,2819,0,0
19-20,2233,2802,149,1318,3364,2958,1879,4341,2700,3934,3028,4541,227,1089,3915,5236,94631,8038,993,3064,0,0
20-21,552,1778,265,1489,2171,2913,1451,4266,1909,3631,3101,4638,415,2174,2526,5328,79652,7701,579,1730,0,0
21-22,584,1764,387,1371,2248,2573,758,4717,2069,4111,3314,4618,369,1764,2165,4181,46621,6798,444,1510,0,0
22-23,47,587,260,1349,2341,2628,314,3953,2534,4332,3964,4577,447,2242,2993,4828,55771,6857,318,1109,0,0
23-24,238,937,142,1250,1856,2721,205,4796,2159,3845,3166,4808,347,1358,3770,5380,45841,6564,120,765,0,0
