hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,0,0,0,0,0,0,4134,6295,0,0,0,0,0,0,0,0,0,0,6,193,0,0
1-2,0,0,0,0,0,0,407,5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-3,0,0,0,0,0,0,308,7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-4,0,0,0,0,0,0,26,2363,0,0,0,0,0,0,0,0,188003,10390,0,0,0,0
4-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,547,0,0,0,0
5-6,16,316,0,0,0,0,23220,14468,0,0,0,0,0,0,0,0,0,0,328,3616,0,0
6-7,0,0,0,0,0,0,184,4060,0,0,0,0,0,0,0,0,8,800,0,0,0,0
8-9,0,0,0,0,0,0,8,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1276,9,900,0,0
10-11,0,0,0,0,0,0,100,2497,0,0,0,0,0,0,0,0,16,729,0,0,0,0
11-12,0,0,0,0,0,0,715,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-13,0,0,0,0,0,0,451,3339,0,0,0,0,0,0,0,0,8,888,0,0,0,0
13-14,0,0,0,0,0,0,64,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-15,0,0,0,0,0,0,213,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,0,0,0,0,0,0,474,5169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-17,0,0,0,0,0,0,260,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-18,0,0,0,0,0,0,260,3437,0,0,0,0,0,0,0,0,0,0,9,270,0,0
18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,444,0,0,0,0
19-20,0,0,0,0,0,0,213,3326,0,0,0,0,0,0,0,0,4,400,0,0,0,0
20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,500,0,0,0,0
21-22,0,0,0,0,0,0,18,2250,0,0,0,0,0,0,0,0,0,0,3,333,0,0
