hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,750,3,428,0,0
3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,333,0,0
5-6,16,416,0,0,0,0,23220,15528,0,0,0,0,0,0,0,0,0,0,331,3331,0,0
6-7,0,0,0,0,0,0,968,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-8,0,0,0,0,0,0,54,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-9,0,0,0,0,0,0,1901,6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-10,0,0,0,0,0,0,1551,4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11,0,0,0,0,0,0,364,2473,0,0,0,0,0,0,0,0,1211259,22214,0,0,0,0
11-12,0,0,0,0,0,0,955,4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-13,0,0,0,0,0,0,879,5986,0,0,0,0,0,0,0,0,0,0,6,375,0,0
13-14,0,0,0,0,0,0,25,3125,0,0,0,0,0,0,0,0,2219938,13009,3,428,0,0
14-15,0,0,0,0,0,0,1509,5756,0,0,0,0,0,0,0,0,861007,5014,0,0,0,0
15-16,0,0,0,0,0,0,474,3748,0,0,0,0,0,0,0,0,29198,4448,0,0,0,0
16-17,0,0,0,0,0,0,47,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-18,0,0,0,0,175,3500,260,3199,185,8043,219,5202,12,750,80,4444,18072,2454,6,666,0,0
18-19,0,0,7,700,126,2641,0,0,80,5333,190,3189,36,1500,155,3593,579,4809,12,675,0,0
19-20,0,0,0,0,0,0,285,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-21,0,0,0,0,0,0,47,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-22,3,300,32,2666,27,500,80,7272,15,1666,33,3300,3,375,17,1700,43,1857,6,333,0,0
22-23,9,313,128,2165,280,2499,209,3046,221,4521,460,4962,56,679,243,2990,643,3298,12,359,0,0
23-24,0,0,0,0,7,777,0,0,6,666,13,743,3,375,8,888,514,9110,3,333,0,0
