hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,6,354,64,3200,54,2076,13591,9169,30,1875,66,3333,6,375,34,1652,589,3921,18,633,0,0
1-2,16,560,88,1718,54,1832,13,1444,30,1458,66,3666,6,337,34,1065,86,1545,126,1023,0,0
2-3,0,0,8,888,0,0,0,0,0,0,0,0,0,0,0,0,4,500,237,5003,0,0
3-4,3,333,70,1521,0,0,0,0,15,1666,33,2357,3,428,17,1888,43,1940,3,333,0,0
4-5,3,333,49,1757,413,2343,0,0,0,0,0,0,28,1209,110,3325,43,1353,3,375,0,0
5-6,20,353,32,2909,27,1500,0,0,404,6553,658,7900,3,333,138,4211,43,1523,287,3529,0,0
6-7,5,175,32,3200,0,0,848,8464,15,1666,33,2357,3,428,17,1700,270,1981,91,1950,0,0
7-8,6,354,72,2466,81,2134,0,0,30,1770,66,3895,6,375,34,2125,90,1788,6,333,0,0
8-9,0,0,8,888,0,0,0,0,0,0,0,0,0,0,0,0,8,535,0,0,0,0
9-10,9,337,104,2161,81,1237,0,0,45,1769,99,3422,9,361,51,1904,133,1233,9,347,0,0
10-11,6,337,64,2327,54,2002,0,0,30,920,66,2553,6,354,34,1622,86,1705,6,337,0,0
11-12,6,354,80,1819,54,2076,0,0,30,1770,66,3483,6,333,34,1912,86,1640,6,375,0,0
12-13,6,337,64,3054,54,2076,0,0,30,1583,66,3333,6,375,34,1153,102,1476,6,380,0,0
13-14,12,325,165,2472,274,2650,0,0,226,3631,362,4230,22,552,150,2676,677,3048,15,396,0,0
14-15,12,322,165,1897,493,2174,0,0,492,4233,737,4326,40,765,196,2669,681,2351,15,356,0,0
15-16,6,380,72,2206,54,1748,118,1964,30,1134,66,3483,6,333,106,3042,98,1451,6,375,0,0
16-17,6,354,64,3054,54,2076,0,0,30,1218,66,3483,6,354,34,1254,98,1155,6,333,0,0
17-18,9,319,112,2115,81,2027,0,0,45,1306,99,3238,9,375,51,1731,141,1606,9,361,0,0
18-19,6,316,64,2909,54,2076,0,0,30,1274,66,3666,6,265,34,1794,114,1101,6,375,0,0
19-20,6,401,72,2125,54,1938,0,0,30,1770,66,3300,6,354,34,1888,90,1655,6,218,0,0
20-21,6,354,72,1998,54,2089,0,0,30,1875,66,3666,6,316,34,1475,90,1455,6,294,0,0
21-22,6,316,72,2153,54,2076,0,0,30,1770,66,3300,6,337,34,1322,86,1770,9,547,0,0
22-23,6,188,64,2597,27,2250,0,0,30,1410,66,3483,6,354,34,1888,86,1873,6,380,0,0
23-24,6,302,80,1764,81,1864,0,0,30,1619,66,3895,6,172,34,1652,86,1708,6,380,0,0
