hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,0,0,0,0,226,2018,0,0,313,2929,546,3948,33,893,548,3156,554,3631,6,300,0,0
1-2,0,0,7,700,0,0,13,1300,6,750,3,300,0,0,0,0,0,0,0,0,0,0
2-3,94256,42,27880,45,128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-4,0,0,28,312,0,0,91605,10542,0,0,0,0,0,0,0,0,283,775,6,135,0,0
4-5,3,23,84,580,250,791,868144,20961,268,686,682,1437,79,696,438,996,8885,2957,174,825,0,0
5-6,101,338,773,1179,5601,2454,26912,5395,5695,4250,9538,5192,850,1844,5933,4305,74910,7289,582,1233,0,0
6-7,92,529,347,1477,3545,3077,295234,9364,2624,4019,5108,4926,706,2184,4822,4909,195391,8420,1199,2157,0,0
7-8,1339,1259,760,1756,7362,3610,157766,13959,7350,5822,9450,6093,980,2453,9980,5936,271813,9641,1086,2193,0,0
8-9,450,1119,227,1752,2555,3254,142339,9654,2449,6059,3173,4979,161,1225,2834,4774,83584,5802,470,1489,0,0
9-10,190,901,441,1425,4155,3200,735750,17827,4432,6142,4761,4861,373,1924,4168,5089,68222,7090,498,1811,0,0
10-11,2028,2220,706,1547,9829,3859,1166864,17777,10948,7838,9978,6647,984,2651,11818,6672,262419,9492,1434,2171,0,0
11-12,144224,3300,40803,2446,9451,3779,307088,9282,9438,7699,52672,8452,1359,2847,10731,6899,384136,9468,1356,2295,0,0
12-13,18797,4389,534,1564,4228,2849,5579,5872,4056,5223,5301,5411,686,2132,4574,5040,151882,9565,729,1881,0,0
13-14,410,1700,399,1498,5370,3190,130878,8700,5719,5084,5763,5536,580,1973,5317,5461,250117,9275,1224,2319,0,0
14-15,602,1689,565,1441,5223,3458,7775,5591,4667,5542,7221,7570,683,2024,6365,6107,209256,9445,927,2300,0,0
15-16,689,1434,416,1158,3872,3107,5334,7431,4034,5425,5276,6176,576,2012,4003,5135,109848,7792,492,1535,0,0
16-17,3874,3072,525,1584,5008,3228,3462,5710,5216,5564,7165,6576,510,2044,4426,5237,118220,8357,522,1622,0,0
17-18,2265,3481,428,1582,4944,3750,1679,5082,5492,5802,5428,5654,472,2037,4834,5647,104879,8694,672,1732,0,0
18-19,813,2387,567,1616,3792,3109,2302,4575,3053,4974,4863,5958,636,2127,4539,5454,229259,9147,876,2256,0,0
19-20,1427,3835,106,989,1916,3339,2280,4433,1411,4407,1665,3349,190,1800,2206,5488,105034,8146,399,1554,0,0
20-21,485,1972,332,1532,2695,3401,296,2181,2854,5241,4542,5378,373,2111,3001,5031,105080,8185,1347,2806,0,0
21-22,280,1538,228,1476,1661,3118,1000,4511,1759,5227,2938,5566,259,1710,1821,5470,60120,6764,399,2038,0,0
22-23,20,415,88,1024,98,2831,0,0,60,3333,217,4498,13,1300,65,3250,477,2439,372,2845,0,0
23-24,6,250,92,1339,624,2993,0,0,1004,5298,616,2891,49,758,498,4245,992,3601,12,510,0,0
