hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,329,6,364,0,0
4-5,0,0,0,0,0,0,235,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-6,16,326,0,0,0,0,24187,7405,0,0,0,0,0,0,0,0,0,0,325,3073,0,0
6-7,0,0,0,0,0,0,370,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-8,0,0,0,0,0,0,844,6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-9,0,0,0,0,0,0,435,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-10,0,0,0,0,0,0,742,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-11,0,0,0,0,0,0,1165,6999,0,0,3,375,0,0,0,0,0,0,0,0,0,0
11-12,0,0,0,0,0,0,201,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-13,0,0,0,0,0,0,1664,5938,0,0,0,0,0,0,0,0,19,766,0,0,0,0
13-14,0,0,0,0,0,0,945,5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-15,0,0,0,0,0,0,137,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,0,0,0,0,0,0,646,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-17,0,0,0,0,0,0,373,6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-18,0,0,0,0,0,0,32,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-19,0,0,0,0,0,0,777,5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-20,0,0,0,0,0,0,66,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-21,0,0,0,0,0,0,46,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-22,0,0,0,0,0,0,64,5333,0,0,0,0,0,0,0,0,0,0,3,333,0,0
22-23,3,250,48,2823,27,1687,615,5853,15,1500,33,2200,3,93,17,1416,43,1300,9,818,0,0
