hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,0,0,0,0,0,0,615,6468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2,0,0,0,0,0,0,4,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-3,0,0,0,0,0,0,11,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-4,0,0,0,0,0,0,54,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-5,0,0,0,0,0,0,1820,4277,0,0,0,0,0,0,0,0,0,0,3,333,0,0
5-6,143,3154,0,0,0,0,27874,6776,0,0,0,0,0,0,0,0,7,350,296,2683,0,0
6-7,0,0,8,800,104,1892,6207,5573,139,3121,124,2078,30,1000,185,4027,0,0,24,425,0,0
7-8,3,300,31,2583,45,1661,7488,5165,65,1537,179,2308,15,436,69,1612,0,0,18,604,0,0
8-9,3,300,35,1283,50,2631,2714,4903,43,4300,186,9789,15,1363,42,3230,0,0,3,375,0,0
9-10,3,272,56,1136,576,2830,4795,5206,742,5311,801,5465,66,1220,494,4010,0,0,21,530,0,0
10-11,0,0,0,0,64,1653,9668,6841,128,2703,282,3072,34,1328,240,4164,1387,4217,48,593,0,0
11-12,168,3708,4,400,82,4315,10555,6964,8,888,6,600,0,0,49,4454,6555,7300,45,615,0,0
12-13,3,272,41,1473,210,2033,9549,5658,144,2687,479,3764,25,1347,177,2976,4,500,6,333,0,0
13-14,0,0,4,400,608,1668,5508,6126,813,3119,1309,3976,24,920,660,3647,0,0,3,333,0,0
14-15,0,0,0,0,1090,2146,2450,3436,1361,4173,2193,5123,92,803,1405,4135,49,1080,27,669,0,0
15-16,0,0,0,0,680,2055,767,2401,775,3452,1380,4746,45,910,755,3534,86,1573,48,444,0,0
16-17,0,0,0,0,0,0,793,4037,0,0,0,0,0,0,0,0,0,0,3,375,0,0
17-18,0,0,0,0,0,0,30,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-19,0,0,0,0,0,0,21,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-20,0,0,0,0,0,0,206,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-21,0,0,0,0,0,0,415,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-22,0,0,0,0,0,0,208,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,333,0,0
