hour,bcmapp_record_count,bcmapp_processing_rate,crmapp_record_count,crmapp_processing_rate,omsapp_record_count,omsapp_processing_rate,armapp_record_count,armapp_processing_rate,cpq1app_record_count,cpq1app_processing_rate,cpq2app_record_count,cpq2app_processing_rate,cpq3app_record_count,cpq3app_processing_rate,cpq4app_record_count,cpq4app_processing_rate,odoapp_record_count,odoapp_processing_rate,asmapp_record_count,asmapp_processing_rate,tc_record_count,tc_processing_rate
0-1,0,0,0,0,0,0,2226,15040,0,0,0,0,0,0,0,0,713,2427,6,428,0,0
2-3,0,0,0,0,0,0,15,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-4,6,354,68,2103,0,0,140,2292,15,1500,33,2750,19,1038,56,2545,174,1987,9,416,0,0
4-5,9,311,171,1719,4194,3851,1132,4362,7965,6594,2014,5057,181,1137,1303,3394,7853,5065,123,854,0,0
5-6,229,881,250,1963,1674,3230,26136,7591,1283,5602,2688,6046,221,1889,1409,3407,31498,6035,670,2009,0,0
6-7,1904,2322,1121,2313,6038,3445,9300,7298,5590,6596,7974,7580,760,2262,5723,5243,257187,9016,6612,4813,0,0
7-8,193,1097,1946,2389,6167,3485,26905,9412,8955,6421,7926,7069,825,2410,5642,5501,283027,9488,2169,3449,0,0
8-9,513,2039,1883,2218,2275,3149,2646,5085,3286,4969,2080,4363,257,1456,1575,4343,114496,8197,957,2194,0,0
9-10,35,682,254,1749,3505,3318,9497,6838,4704,6253,2469,4187,377,1726,2183,4488,110387,7044,1318,2944,0,0
10-11,11618,4170,463,1588,7281,3967,7884,6512,9292,6635,7112,6672,688,1952,6820,6016,386088,10013,1968,3807,0,0
11-12,1071,2628,349,1316,5512,3609,14423,8046,6497,6106,6830,6377,837,2437,7017,5648,266055,9317,1377,2952,0,0
12-13,2043,3764,330,1708,16172,3874,7959,6240,7052,5811,7636,7343,635,2458,7815,6033,321990,9273,1494,3107,0,0
13-14,630,1734,284,1145,4175,3181,7288,7372,4895,6226,6761,6308,487,2099,3970,5317,89960,8015,1131,2642,0,0
14-15,537,1884,177,905,7890,3661,6856,6597,2222,3964,2865,4613,280,1840,2856,4515,145650,8162,1065,2356,0,0
15-16,1052,3053,274,1205,2201,3093,10601,6298,1341,4020,2309,4990,236,1578,2134,4931,121168,8259,918,2468,0,0
16-17,2109,4810,109,1228,1970,2712,4526,6044,1737,3882,2875,5300,253,1670,1991,4842,86978,7814,579,2061,0,0
17-18,420,1462,396,1368,2252,3080,7205,7248,1898,3911,3474,4774,486,2272,2478,4958,111843,7748,630,2084,0,0
18-19,989,3192,248,1207,2106,2594,6697,6310,1301,3349,2735,3380,290,1903,2488,4146,195767,8430,993,2533,0,0
19-20,870,2623,252,987,1421,3043,2955,5230,1117,4239,2120,5399,305,2688,1512,4678,75496,7758,324,1582,0,0
20-21,270,4456,55,925,401,2524,601,5572,243,2863,346,3519,81,1884,378,4112,22040,5628,78,602,0,0
21-22,293,2501,251,7382,131,3017,1963,6378,10,1000,15,1500,0,0,91,4419,5925,5873,1493,3280,0,0
22-23,3,300,32,1525,0,0,113,2212,15,1666,37,1850,3,250,17,1700,43,1600,3,333,0,0
23-24,0,0,0,0,27,613,377,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
